FilePath,File,Set,NumberOfNodes,NumberOfArcs,Density,NumberOfPaths,AveragePathLength,StdvPathLength,InDegreeEntropy,OutDegreeEntropy,InDegreeHeterogeneity,OutDegreeHeterogeneity,BetweennessHeterogeneity,Modularity
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV138.rcp,EV138.rcp,LA (low SP),32,90,0.0907258064516129,378,6.838624338624339,0.5324300005065242,1.767040445579959,1.659939309837306,56.38320987654321,54.86617283950617,85.2554531937455,0.2677777777777778
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV139.rcp,EV139.rcp,LA (low SP),32,104,0.10483870967741936,693,7.226551226551226,0.7418936200559596,1.882466789738377,1.9791693438164222,42.98224852071006,44.30769230769231,64.40500871402668,0.2660872781065089
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV14.rcp,EV14.rcp,LA (low SP),32,94,0.09475806451612903,221,6.542986425339366,0.858393819899685,1.7864614971281974,1.7922537483830154,42.64735174287008,44.965142598460844,48.58233432632918,0.2818017202354006
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV140.rcp,EV140.rcp,LA (low SP),32,100,0.10080645161290322,693,7.317460317460317,0.754169487841204,1.7635597976894957,1.876174441753787,42.8032,43.2128,65.02740455550227,0.2869999999999999
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV141.rcp,EV141.rcp,LA (low SP),32,91,0.09173387096774194,616,7.5,0.7071067811865476,1.8456346036760636,1.751942160091727,50.57553435575414,41.17763555126192,81.78739296542287,0.3322062552831784
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV142.rcp,EV142.rcp,LA (low SP),32,116,0.11693548387096774,671,6.852459016393443,0.6910039809390016,2.009709181894145,1.8982587609393589,42.3115338882283,43.22473246135553,48.59922900971721,0.26560642092746733
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV143.rcp,EV143.rcp,LA (low SP),32,100,0.10080645161290322,506,6.857707509881423,0.7924482261506883,1.6259565626954844,1.8143380675685872,40.3456,44.4416,59.538301807655856,0.3236
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV144.rcp,EV144.rcp,LA (low SP),32,101,0.10181451612903226,507,7.0848126232741615,0.7658297342441643,1.9116001549382928,1.9088774507390711,42.662484070189194,44.87089501029311,63.22029770601411,0.2731104793647682
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV145.rcp,EV145.rcp,LA (low SP),32,92,0.09274193548387097,507,7.120315581854044,0.7292977756552849,1.7777481312745766,1.6632281632641939,46.215500945179585,42.58601134215501,71.69975520940491,0.3026937618147448
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV146.rcp,EV146.rcp,LA (low SP),32,103,0.10383064516129033,556,7.111510791366906,0.7646487072944017,1.9063674369751356,1.9836489395049421,43.14525402959751,44.68960316712226,63.60536183472137,0.27222169855782824
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV147.rcp,EV147.rcp,LA (low SP),32,102,0.1028225806451613,172,6.261627906976744,1.0433252524869772,1.981892048015644,1.8867931315534994,46.25913110342176,49.211841599384854,52.63769603997167,0.25788158400615147
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV148.rcp,EV148.rcp,LA (low SP),32,94,0.09475806451612903,507,6.832347140039448,0.5488907711966365,1.8103621443649556,1.6361689730769342,55.85875961973744,52.38207333635129,84.53628186709575,0.29515617926663645
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV149.rcp,EV149.rcp,LA (low SP),32,115,0.1159274193548387,639,6.868544600938967,0.6953430453173189,1.9955208483090643,1.9142634225756263,42.81829867674858,43.28287334593573,49.303810132358336,0.2691115311909263
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV15.rcp,EV15.rcp,LA (low SP),32,83,0.08366935483870967,162,6.425925925925926,0.9415350976952711,1.6259565626954846,1.755921659050474,44.1469008564378,44.74147191174336,54.29529473436774,0.27986645376687475
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV150.rcp,EV150.rcp,LA (low SP),32,98,0.09879032258064516,473,6.879492600422833,0.8018623647855105,1.6697783582102534,1.794917016020349,40.51645147855061,44.56809662640566,60.7454155319984,0.3113286130778842
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV151.rcp,EV151.rcp,LA (low SP),32,101,0.10181451612903226,476,7.086134453781512,0.7579667730059175,1.8652089090976998,1.9194961405387836,41.85942554651505,46.27624742672287,61.293415512363886,0.28281541025389667
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV152.rcp,EV152.rcp,LA (low SP),32,95,0.09576612903225806,864,7.322916666666667,0.5578835771450421,1.6652987625217337,1.6843729712135975,39.371523545706374,39.371523545706374,55.56492753793055,0.32432132963988924
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV153.rcp,EV153.rcp,LA (low SP),32,92,0.09274193548387097,499,7.080160320641283,0.7686148006460986,1.7777481312745766,1.7016344276093907,46.215500945179585,43.06994328922495,74.24249315509306,0.2978497164461248
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV154.rcp,EV154.rcp,LA (low SP),32,99,0.09979838709677419,490,6.869387755102041,0.7974971259963959,1.6537736965739862,1.80910534960543,40.43342516069789,44.61259055198449,60.519668608023956,0.29690847872666054
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV155.rcp,EV155.rcp,LA (low SP),32,105,0.10584677419354839,177,6.231638418079096,1.056330993909363,1.870441627060857,1.9053078069537024,46.718548752834465,49.87646258503401,52.514869584654136,0.23555555555555555
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV156.rcp,EV156.rcp,LA (low SP),32,103,0.10383064516129033,596,7.204697986577181,0.7847399920334234,1.870441627060857,1.9836489395049421,42.95221038740692,44.68960316712226,62.96299953340951,0.2969177113771326
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV157.rcp,EV157.rcp,LA (low SP),32,102,0.1028225806451613,624,7.314102564102564,0.7007732650207086,1.870441627060857,1.6856297659731234,43.10957324106113,41.534794309880816,53.85022385362605,0.2887351018838908
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV158.rcp,EV158.rcp,LA (low SP),32,104,0.10483870967741936,176,6.2272727272727275,1.057734207110918,1.940733520138208,1.9053078069537024,46.3905325443787,49.23076923076923,52.69482281721365,0.24556213017751477
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV159.rcp,EV159.rcp,LA (low SP),32,110,0.11088709677419355,423,6.808510638297872,0.8011359572449894,1.8536838431499523,2.016758227908489,42.82181818181818,47.7302479338843,57.152827289868796,0.2532231404958677
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV16.rcp,EV16.rcp,LA (low SP),32,88,0.08870967741935484,212,6.89622641509434,0.920717985657695,1.7855551209801621,1.7246251229429979,43.63636363636363,44.95867768595041,56.62854727999865,0.2852530991735537
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV160.rcp,EV160.rcp,LA (low SP),32,93,0.09375,451,6.804878048780488,0.558802307070509,1.828876819765159,1.6110709676425383,56.47450572320499,52.922650017343045,85.69922623956707,0.29772228003237367
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV161.rcp,EV161.rcp,LA (low SP),32,93,0.09375,519,7.113680154142582,0.724326636876885,1.804718325566931,1.6782338771024048,46.766100127182334,42.50387328014799,72.83488704247564,0.29864724245577523
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV162.rcp,EV162.rcp,LA (low SP),32,103,0.10383064516129033,198,6.126262626262626,0.8928544463352229,1.9734365291234923,1.8492042474614323,45.461777735884624,48.16438872655293,57.479825571081165,0.23564897728343862
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV163.rcp,EV163.rcp,LA (low SP),32,108,0.10887096774193548,344,6.72093023255814,0.5370280576165343,1.9836489395049421,1.8376791815136848,43.368998628257884,42.84224965706447,47.89122140849562,0.2163923182441701
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV164.rcp,EV164.rcp,LA (low SP),32,111,0.11189516129032258,601,7.02828618968386,0.7370841671815873,2.0115255099453315,1.8182581299654463,43.300381462543626,43.63282201120039,53.70476586573575,0.2673484295105917
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV165.rcp,EV165.rcp,LA (low SP),32,103,0.10383064516129033,173,6.2485549132947975,1.0543390629684992,1.9570850246308502,1.8867931315534994,46.0409086624564,48.936563295315295,52.77050830786524,0.2431897445565086
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV166.rcp,EV166.rcp,LA (low SP),32,95,0.09576612903225806,557,6.874326750448833,0.49991538338117386,1.8267136488575977,1.6555900246251725,56.16398891966759,52.0793351800554,83.40401416479204,0.29750692520775623
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV167.rcp,EV167.rcp,LA (low SP),32,108,0.10887096774193548,188,6.223404255319149,1.0174462745934154,1.9951740054526896,1.9319607177226994,44.77366255144033,49.338820301783265,47.02598148043215,0.22608024691358025
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV168.rcp,EV168.rcp,LA (low SP),32,112,0.11290322580645161,617,7.021069692058346,0.7365499473659168,2.0115255099453315,1.7943574827286883,43.10204081632653,43.59183673469388,52.59446020130134,0.25366709183673475
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV169.rcp,EV169.rcp,LA (low SP),32,95,0.09576612903225806,920,7.33804347826087,0.5416043781742047,1.6652987625217337,1.6843729712135975,39.371523545706374,39.371523545706374,57.17785416165729,0.32077562326869813
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV17.rcp,EV17.rcp,LA (low SP),32,95,0.09576612903225806,183,6.612021857923497,0.7518776202324313,1.8271199282758606,1.8633925810465135,43.91002770083102,47.313905817174515,56.43109284842079,0.2753462603878116
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV170.rcp,EV170.rcp,LA (low SP),32,104,0.10483870967741936,639,7.176838810641628,0.7721859044586316,1.913763325845854,1.9791693438164224,43.36094674556213,44.11834319526627,63.04666901309018,0.2707100591715977
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV171.rcp,EV171.rcp,LA (low SP),32,102,0.1028225806451613,693,7.284271284271284,0.7530587525860134,1.797986563075945,1.9110406216466322,42.71587850826605,43.50326797385621,64.49594472147182,0.27902729719338715
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV172.rcp,EV172.rcp,LA (low SP),32,93,0.09375,449,6.799554565701559,0.562289130805223,1.767040445579959,1.6110709676425383,55.29055382125101,52.922650017343045,85.51709856114712,0.2861602497398543
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV173.rcp,EV173.rcp,LA (low SP),32,95,0.09576612903225806,579,6.877374784110535,0.485175056404645,1.7564217557802466,1.605498824522825,57.07168975069252,51.17163434903047,80.77886316460851,0.3018282548476454
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV174.rcp,EV174.rcp,LA (low SP),32,94,0.09475806451612903,749,7.285714285714286,0.5503453738488947,1.6471939422949093,1.727694669998594,40.09778180172024,39.86600271616116,56.497378344737854,0.3408782254413762
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV175.rcp,EV175.rcp,LA (low SP),32,90,0.0907258064516129,358,6.818435754189944,0.5522891013401116,1.767040445579959,1.7156695073210737,56.38320987654321,55.37185185185185,87.60953066719665,0.2896296296296296
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV176.rcp,EV176.rcp,LA (low SP),32,100,0.10080645161290322,671,7.391952309985097,0.67521210717668,1.8006498307132786,1.5565710457661688,43.2128,40.7552,54.73758287985389,0.28309999999999996
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV177.rcp,EV177.rcp,LA (low SP),32,91,0.09173387096774194,381,6.829396325459317,0.5419677406474561,1.8267136488575977,1.675917452321446,56.75836251660427,54.28523125226422,85.91053759981527,0.2793140925009057
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV178.rcp,EV178.rcp,LA (low SP),32,105,0.10584677419354839,617,7.228525121555916,0.7321932128261063,1.9000750889905451,1.7107836322142915,43.1891156462585,41.517278911564624,54.204030015218905,0.2718367346938776
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV179.rcp,EV179.rcp,LA (low SP),32,103,0.10383064516129033,671,7.236959761549925,0.7498866262183672,1.913763325845854,1.987065329416913,43.338297671788105,44.30351588274107,66.26783303871039,0.27910264869450463
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV18.rcp,EV18.rcp,LA (low SP),32,105,0.10584677419354839,242,6.074380165289257,0.7677948380430755,1.8952486504456505,1.946466334831138,45.97551020408163,50.61950113378685,57.88493978912374,0.2438095238095238
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV180.rcp,EV180.rcp,LA (low SP),32,94,0.09475806451612903,463,6.863930885529157,0.8724579189148239,1.856253293475776,1.852777467001917,44.26980534178361,44.03802625622453,77.19165721766839,0.3002489814395654
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV181.rcp,EV181.rcp,LA (low SP),32,90,0.0907258064516129,562,7.480427046263345,0.7162137217420231,1.8320058033826432,1.7320210118137163,51.07358024691358,41.46567901234568,81.93621703947116,0.331358024691358
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV182.rcp,EV182.rcp,LA (low SP),32,97,0.09778225806451613,789,7.442332065906211,0.6853769641699888,1.7529411078897832,1.7794718876757418,43.20629184823042,43.64161972579445,72.58377912680233,0.311403974917632
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV183.rcp,EV183.rcp,LA (low SP),32,92,0.09274193548387097,384,6.8203125,0.5510443742056986,1.7833919500726012,1.7104367893579164,57.34593572778828,53.95841209829867,86.40127562168978,0.287452741020794
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV184.rcp,EV184.rcp,LA (low SP),32,100,0.10080645161290322,713,7.32258064516129,0.7260012205555243,1.7635597976894957,1.8165012384761483,42.8032,43.2128,67.14409489544758,0.2958
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV185.rcp,EV185.rcp,LA (low SP),32,107,0.10786290322580645,179,6.754189944134078,0.9836210537239671,1.9676442778686747,1.7635597976894957,51.249192069176345,57.68888112498908,66.32598814259052,0.2637784959385099
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV186.rcp,EV186.rcp,LA (low SP),32,114,0.11491935483870967,631,6.87797147385103,0.6936476581602531,1.9955208483090643,1.9306149270682684,42.54847645429363,43.02123730378578,49.156292444882155,0.26792859341335795
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV187.rcp,EV187.rcp,LA (low SP),32,106,0.10685483870967742,173,6.77456647398844,0.9860533011116752,1.9791693438164224,1.7799113021821378,51.58276966892132,56.686365254538984,64.9166591407568,0.19571021715913137
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV188.rcp,EV188.rcp,LA (low SP),32,95,0.09576612903225806,1025,7.464390243902439,0.5699381600193848,1.6932679046121446,1.6880351866489873,39.598448753462606,38.917673130193904,54.86647057712122,0.3442659279778393
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV189.rcp,EV189.rcp,LA (low SP),32,94,0.09475806451612903,545,6.871559633027523,0.5050373304613217,1.8103621443649556,1.6361689730769342,55.85875961973744,52.38207333635129,84.0711370336735,0.30602082390221824
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV19.rcp,EV19.rcp,LA (low SP),32,97,0.09778225806451613,192,6.109375,0.8250729923517879,1.6738468530639061,1.827620025005633,44.51227548092252,44.94760335848655,67.76934923359875,0.2826017642682538
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV190.rcp,EV190.rcp,LA (low SP),32,107,0.10786290322580645,181,6.2430939226519335,1.0280697662207607,1.9854616918010126,1.89468911715399,45.34614376801468,49.99703030832387,48.99816693029346,0.21932046466940341
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV191.rcp,EV191.rcp,LA (low SP),32,97,0.09778225806451613,506,7.019762845849803,0.7925073677560559,1.6419612243317518,1.8107684237832187,40.59432458284621,43.42395578701243,57.47842221528865,0.3228823466893399
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV192.rcp,EV192.rcp,LA (low SP),32,88,0.08870967741935484,444,7.490990990990991,0.7637094808171553,1.8285264011536682,1.7156695073210741,49.45454545454545,42.049586776859506,77.39642868411352,0.34232954545454547
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV193.rcp,EV193.rcp,LA (low SP),32,96,0.0967741935483871,839,7.2800953516090585,0.5449711503139035,1.675011076173411,1.7082736184503557,39.55555555555556,39.55555555555556,55.04996564802917,0.326171875
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV194.rcp,EV194.rcp,LA (low SP),32,100,0.10080645161290322,444,6.8108108108108105,0.8138830683164107,1.585040284586352,1.794917016020349,38.7072,45.2608,56.25429088480095,0.2938
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV195.rcp,EV195.rcp,LA (low SP),32,87,0.08770161290322581,468,7.256410256410256,0.7297563831157798,1.6856297659731232,1.7096194091047867,40.99246928260008,45.86286167261197,82.90650508024568,0.3539437177962743
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV196.rcp,EV196.rcp,LA (low SP),32,98,0.09879032258064516,476,7.123949579831932,0.761035029933273,1.8652089090976998,1.876174441753787,42.64889629321116,44.354852144939606,63.107831945424564,0.30018742190753855
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV197.rcp,EV197.rcp,LA (low SP),32,94,0.09475806451612903,547,7.118829981718465,0.722169252987365,1.7799113021821378,1.618560673824766,46.3558171118153,43.11090991398823,72.89891006099892,0.29357175192394747
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV198.rcp,EV198.rcp,LA (low SP),32,96,0.0967741935483871,1017,7.381514257620452,0.5502948776367623,1.6374816286432323,1.6985613047986785,39.111111111111114,38.888888888888886,54.80895278696297,0.3116319444444445
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV199.rcp,EV199.rcp,LA (low SP),32,106,0.10685483870967742,180,6.25,1.0267261887507626,1.9791693438164222,1.9053078069537024,45.38554645781417,50.12459950160199,49.53282643744906,0.22926308294766823
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV2.rcp,EV2.rcp,LA (low SP),32,89,0.08971774193548387,251,6.418326693227091,0.8109698517471844,1.7449561263943871,1.6786401565206677,46.15174851660144,43.049109960863525,65.14439410138833,0.29718469890165383
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV20.rcp,EV20.rcp,LA (low SP),32,95,0.09576612903225806,354,6.34180790960452,0.6544960603737678,1.7598381456922179,1.6559963040434353,43.45617728531856,43.22925207756233,57.39552670983353,0.2918559556786704
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV200.rcp,EV200.rcp,LA (low SP),32,93,0.09375,358,6.779329608938547,0.5779153422038523,1.7585849266878077,1.7635597976894957,54.58018268007862,54.34339229968783,86.19655696068749,0.2912475430685629
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV201.rcp,EV201.rcp,LA (low SP),32,118,0.11895161290322581,398,7.482412060301508,0.6248153182862132,1.7426397016134285,2.0278770144379736,59.27492099971273,46.91985061763861,54.52367018680305,0.20080436656133296
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV202.rcp,EV202.rcp,LA (low SP),32,102,0.1028225806451613,1494,7.346720214190094,0.6157237603253082,1.9252289552317132,1.8098620476351832,46.65282583621684,43.700115340253745,75.23087202545251,0.36774317570165316
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV203.rcp,EV203.rcp,LA (low SP),32,89,0.08971774193548387,1249,7.772618094475581,0.426713602623332,1.723368328183472,1.83845882294045,48.737280646383034,55.718217396793335,110.10991446157264,0.32824138366367883
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV204.rcp,EV204.rcp,LA (low SP),32,100,0.10080645161290322,1852,7.710043196544277,0.46082679742711485,1.8549370621543622,1.66711509057292,42.3936,38.912,57.78164027319499,0.33059999999999995
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV205.rcp,EV205.rcp,LA (low SP),32,108,0.10887096774193548,987,7.818642350557244,0.523545876163269,1.9955208483090645,1.896188161681819,45.47599451303155,51.79698216735254,93.05319902940911,0.32407407407407407
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV206.rcp,EV206.rcp,LA (low SP),32,89,0.08971774193548387,1893,7.798203909138933,0.4256153019532704,1.7568280351985097,1.6738468530639061,43.30766317384169,43.566216386819846,66.3517920562838,0.37381643731852043
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV207.rcp,EV207.rcp,LA (low SP),32,82,0.08266129032258064,2236,7.919051878354204,0.2776308455418686,1.6543332298656468,1.7229013665418325,47.5145746579417,47.5145746579417,81.14503335468055,0.4164187983343248
dataset\MT_Vanhoucke\MT30\Set 3.1 LA (low SP)\EV208.rcp,EV208.rcp,LA (low SP),32,94,0.09475806451612903,2126,7.923800564440263,0.27574895142895595,1.8376791815136848,1.7050508175213617,42.64735174287008,40.793119058397465,67.2858884751032,0.3798098687188773
